"year","month","week","date","y1","y2","y3","y4","y5"
1984,1,1,1984-01-01 00:00:00,30320,6622,5006,4638,15837
1984,1,2,1984-01-08 00:00:00,30716,6509,4923,4559,15711
1984,1,3,1984-01-15 00:00:00,31015,6400,4858,4570,15544
1984,1,4,1984-01-22 00:00:00,31961,6256,4904,4519,15550
1984,1,5,1984-01-29 00:00:00,33153,6202,4848,4549,15476
1984,2,6,1984-02-05 00:00:00,34108,6051,4789,4503,15293
1984,2,7,1984-02-12 00:00:00,35300,6041,4793,4441,15328
1984,2,8,1984-02-19 00:00:00,35981,6002,4754,4442,15161
1984,2,9,1984-02-26 00:00:00,36774,5944,4733,4467,15115
1984,3,10,1984-03-04 00:00:00,36898,5915,4782,4429,15004
1984,3,11,1984-03-11 00:00:00,37758,5992,4681,4424,15054
1984,3,12,1984-03-18 00:00:00,38228,5953,4732,4409,14951
1984,3,13,1984-03-25 00:00:00,37456,5859,4695,4438,14993
1984,4,14,1984-04-01 00:00:00,36520,5863,4712,4359,15085
1984,4,15,1984-04-08 00:00:00,36928,5829,4699,4328,15067
1984,4,16,1984-04-15 00:00:00,36346,5760,4699,4372,14994
1984,4,17,1984-04-22 00:00:00,34355,5744,4655,4388,14936
1984,4,18,1984-04-29 00:00:00,33873,5726,4712,4351,14954
1984,5,19,1984-05-06 00:00:00,32154,5588,4810,4447,14864
1984,5,20,1984-05-13 00:00:00,31193,5719,4687,4318,14856
1984,5,21,1984-05-20 00:00:00,29404,5699,4686,4265,14906
1984,5,22,1984-05-27 00:00:00,28007,5697,4661,4328,14762
1984,6,23,1984-06-03 00:00:00,26708,5640,4719,4258,14790
1984,6,24,1984-06-10 00:00:00,25910,5665,4670,4255,14760
1984,6,25,1984-06-17 00:00:00,24506,5724,4714,4233,14616
1984,6,26,1984-06-24 00:00:00,22837,5589,4677,4269,14542
1984,7,27,1984-07-01 00:00:00,19983,5660,4620,4283,14573
1984,7,28,1984-07-08 00:00:00,18798,5513,4625,4192,14642
1984,7,29,1984-07-15 00:00:00,16032,5545,4629,4252,14610
1984,7,30,1984-07-22 00:00:00,14730,5457,4585,4201,14591
1984,7,31,1984-07-29 00:00:00,12419,5303,4431,4160,14454
1984,8,32,1984-08-05 00:00:00,11106,5166,4243,4135,14258
1984,8,33,1984-08-12 00:00:00,10620,4973,4264,4111,14169
1984,8,34,1984-08-19 00:00:00,10726,5055,4251,4036,14063
1984,8,35,1984-08-26 00:00:00,8929,4873,4192,3970,13852
1984,9,36,1984-09-02 00:00:00,8559,4812,4116,3923,13673
1984,9,37,1984-09-09 00:00:00,8020,4708,3993,3864,13479
1984,9,38,1984-09-16 00:00:00,644,7853,4592,3932,17194
1984,9,39,1984-09-23 00:00:00,3746,7685,4595,3896,17028
1984,9,40,1984-09-30 00:00:00,4739,7577,4597,3911,17020
1984,10,41,1984-10-07 00:00:00,6749,7365,4565,3914,17064
1984,10,42,1984-10-14 00:00:00,7896,7290,4589,3956,16964
1984,10,43,1984-10-21 00:00:00,10516,7287,4668,3899,16941
1984,10,44,1984-10-28 00:00:00,11728,7227,4648,3938,16873
1984,11,45,1984-11-04 00:00:00,13147,7200,4648,3973,16888
1984,11,46,1984-11-11 00:00:00,15719,7237,4609,3925,16797
1984,11,47,1984-11-18 00:00:00,19446,7189,4681,4029,16937
1984,11,48,1984-11-25 00:00:00,20724,7098,4705,3916,16927
1984,12,49,1984-12-02 00:00:00,22683,7157,4601,3976,16914
1984,12,50,1984-12-09 00:00:00,23704,7013,4790,3991,16776
1984,12,51,1984-12-16 00:00:00,25823,6948,4722,3963,16754
1984,12,52,1984-12-23 00:00:00,26087,6861,4693,3960,16611
1985,1,1,1985-01-01 00:00:00,29413,6924,4681,3964,16591
1985,1,2,1985-01-08 00:00:00,29786,6952,4673,3984,16496
1985,1,3,1985-01-15 00:00:00,31001,6944,4707,3874,16576
1985,1,4,1985-01-22 00:00:00,31678,6907,4652,3975,16458
1985,1,5,1985-01-29 00:00:00,32598,6883,4670,3898,16496
1985,2,6,1985-02-05 00:00:00,33062,6789,4655,3917,16445
1985,2,7,1985-02-12 00:00:00,32998,6750,4642,3980,16329
1985,2,8,1985-02-19 00:00:00,33057,6780,4616,3945,16271
1985,2,9,1985-02-26 00:00:00,34040,6805,4652,3922,16289
1985,3,10,1985-03-05 00:00:00,34386,6760,4634,3930,16286
1985,3,11,1985-03-12 00:00:00,36912,6758,4677,3926,16334
1985,3,12,1985-03-19 00:00:00,37036,6874,4678,3981,16317
1985,3,13,1985-03-26 00:00:00,36774,6800,4679,3955,16392
1985,4,14,1985-04-02 00:00:00,36209,6797,4724,3952,16333
1985,4,15,1985-04-09 00:00:00,35832,6810,4723,3961,16285
1985,4,16,1985-04-16 00:00:00,35653,6754,4708,4008,16344
1985,4,17,1985-04-23 00:00:00,34385,6755,4763,3958,16299
1985,4,18,1985-04-30 00:00:00,33633,6790,4702,3980,16261
1985,5,19,1985-05-07 00:00:00,31973,6691,4719,3980,16234
1985,5,20,1985-05-14 00:00:00,30583,6633,4694,4014,16209
1985,5,21,1985-05-21 00:00:00,28799,6571,4742,3910,16212
1985,5,22,1985-05-28 00:00:00,26919,6557,4593,3908,16192
1985,6,23,1985-06-04 00:00:00,24661,6452,4665,3885,16166
1985,6,24,1985-06-11 00:00:00,23208,6491,4639,3903,16154
1985,6,25,1985-06-18 00:00:00,21678,6384,4569,3894,16072
1985,6,26,1985-06-25 00:00:00,19806,6462,4540,3831,16071
1985,7,27,1985-07-02 00:00:00,17335,6137,4406,3764,15811
1985,7,28,1985-07-09 00:00:00,15654,6149,4349,3706,15700
1985,7,29,1985-07-16 00:00:00,12174,5886,4315,3716,15613
1985,7,30,1985-07-23 00:00:00,10618,5968,4319,3652,15643
1985,7,31,1985-07-30 00:00:00,9425,5855,4266,3665,15510
1985,8,32,1985-08-06 00:00:00,8777,5741,4243,3636,15403
1985,8,33,1985-08-13 00:00:00,7923,5709,4154,3615,15329
1985,8,34,1985-08-20 00:00:00,7716,5743,4083,3606,15215
1985,8,35,1985-08-27 00:00:00,7115,5460,4004,3564,15121
1985,9,36,1985-09-03 00:00:00,624,6575,5439,4007,18609
1985,9,37,1985-09-10 00:00:00,1111,6319,5453,3970,18573
1985,9,38,1985-09-17 00:00:00,2053,6049,5410,4085,18536
1985,9,39,1985-09-24 00:00:00,3164,5938,5426,4093,18506
1985,10,40,1985-10-01 00:00:00,4495,5943,5438,4061,18466
1985,10,41,1985-10-08 00:00:00,6928,5902,5482,3999,18338
1985,10,42,1985-10-15 00:00:00,8131,5918,5396,4004,18424
1985,10,43,1985-10-22 00:00:00,9911,5855,5419,4099,18454
1985,10,44,1985-10-29 00:00:00,12418,5853,5420,4067,18411
1985,11,45,1985-11-05 00:00:00,13813,5675,5462,3951,18380
1985,11,46,1985-11-12 00:00:00,16028,5733,5416,4010,18389
1985,11,47,1985-11-19 00:00:00,19187,5748,5395,4013,18251
1985,11,48,1985-11-26 00:00:00,21278,5668,5420,3999,18302
1985,12,49,1985-12-03 00:00:00,22781,5728,5384,4023,18268
1985,12,50,1985-12-10 00:00:00,23631,5604,5403,3948,18333
1985,12,51,1985-12-17 00:00:00,24710,5648,5410,3932,18191
1985,12,52,1985-12-24 00:00:00,25797,5581,5375,3973,18169
1986,1,1,1986-01-01 00:00:00,28249,5615,5380,3928,18327
1986,1,2,1986-01-08 00:00:00,29095,5569,5467,3848,18416
1986,1,3,1986-01-15 00:00:00,30310,5590,5413,3889,18252
1986,1,4,1986-01-22 00:00:00,31794,5556,5376,3878,18142
1986,1,5,1986-01-29 00:00:00,31558,5537,5302,3837,18210
1986,2,6,1986-02-05 00:00:00,33955,5522,5312,3814,18138
1986,2,7,1986-02-12 00:00:00,34304,5492,5386,3856,18105
1986,2,8,1986-02-19 00:00:00,35227,5542,5357,3885,18135
1986,2,9,1986-02-26 00:00:00,35521,5548,5360,3871,18075
1986,3,10,1986-03-05 00:00:00,36945,5504,5362,3848,18103
1986,3,11,1986-03-12 00:00:00,37078,5483,5347,3865,17977
1986,3,12,1986-03-19 00:00:00,36580,5519,5298,3848,17829
1986,3,13,1986-03-26 00:00:00,36601,5477,5355,3790,17913
1986,4,14,1986-04-02 00:00:00,37031,5459,5273,3891,17859
1986,4,15,1986-04-09 00:00:00,35226,5425,5309,3880,17861
1986,4,16,1986-04-16 00:00:00,33474,5362,5322,3823,17908
1986,4,17,1986-04-23 00:00:00,32574,5377,5317,3935,17844
1986,4,18,1986-04-30 00:00:00,31221,5190,5181,3994,17867
1986,5,19,1986-05-07 00:00:00,29454,5186,5141,3880,17828
1986,5,20,1986-05-14 00:00:00,28364,5019,5044,3860,17777
1986,5,21,1986-05-21 00:00:00,27973,4947,4982,3853,17626
1986,5,22,1986-05-28 00:00:00,26548,4809,4977,3756,17563
1986,6,23,1986-06-04 00:00:00,25520,4815,4875,3801,17426
1986,6,24,1986-06-11 00:00:00,24356,4698,4876,3725,17397
1986,6,25,1986-06-18 00:00:00,23522,4677,4807,3730,17360
1986,6,26,1986-06-25 00:00:00,22133,4640,4867,3641,17147
1986,7,27,1986-07-02 00:00:00,20884,4574,4777,3637,17036
1986,7,28,1986-07-09 00:00:00,17671,4545,4662,3526,17051
1986,7,29,1986-07-16 00:00:00,15469,4352,4650,3519,16722
1986,7,30,1986-07-23 00:00:00,12767,4316,4589,3501,16401
1986,7,31,1986-07-30 00:00:00,11770,4283,4577,3416,16336
1986,8,32,1986-08-06 00:00:00,10399,4224,4538,3479,16024
1986,8,33,1986-08-13 00:00:00,9626,4145,4469,3409,15867
1986,8,34,1986-08-20 00:00:00,9608,4107,4418,3392,15784
1986,8,35,1986-08-27 00:00:00,9538,4028,4390,3325,15685
1986,9,36,1986-09-03 00:00:00,796,8771,3947,4377,18917
1986,9,37,1986-09-10 00:00:00,1530,8470,3921,4362,18822
1986,9,38,1986-09-17 00:00:00,2662,8309,3944,4345,18669
1986,9,39,1986-09-24 00:00:00,4033,8130,3963,4351,18655
1986,10,40,1986-10-01 00:00:00,6885,8024,4002,4312,18610
1986,10,41,1986-10-08 00:00:00,8904,7826,3941,4369,18522
1986,10,42,1986-10-15 00:00:00,11518,7763,3874,4423,18456
1986,10,43,1986-10-22 00:00:00,12849,7468,3896,4365,18325
1986,10,44,1986-10-29 00:00:00,14272,7359,3958,4271,18312
1986,11,45,1986-11-05 00:00:00,15785,7256,3871,4235,18211
1986,11,46,1986-11-12 00:00:00,19332,7124,3830,4265,18201
1986,11,47,1986-11-19 00:00:00,20627,7184,3844,4319,18138
1986,11,48,1986-11-26 00:00:00,22770,7078,3856,4259,18181
1986,12,49,1986-12-03 00:00:00,23646,6893,3899,4233,18196
1986,12,50,1986-12-10 00:00:00,24859,6825,3842,4228,18276
1986,12,51,1986-12-17 00:00:00,25777,6759,3846,4168,18182
1986,12,52,1986-12-24 00:00:00,27915,6663,3777,4137,18195
1987,1,1,1987-01-01 00:00:00,29462,6619,3797,4130,18222
1987,1,2,1987-01-08 00:00:00,29391,6564,3781,4094,18219
1987,1,3,1987-01-15 00:00:00,31462,6472,3727,4154,18225
1987,1,4,1987-01-22 00:00:00,33643,6398,3782,4110,18307
1987,1,5,1987-01-29 00:00:00,35344,6460,3740,4133,18219
1987,2,6,1987-02-05 00:00:00,36012,6454,3739,4051,18233
1987,2,7,1987-02-12 00:00:00,36565,6381,3753,4066,18252
1987,2,8,1987-02-19 00:00:00,36291,6317,3776,4119,18370
1987,2,9,1987-02-26 00:00:00,35928,6289,3785,4156,18278
1987,3,10,1987-03-05 00:00:00,35016,6251,3779,4105,18272
1987,3,11,1987-03-12 00:00:00,35139,6259,3742,4120,18315
1987,3,12,1987-03-19 00:00:00,35590,6216,3778,4086,18386
1987,3,13,1987-03-26 00:00:00,35396,6184,3798,4126,18526
1987,4,14,1987-04-02 00:00:00,34702,6166,3734,4126,18581
1987,4,15,1987-04-09 00:00:00,35078,6109,3700,4105,18478
1987,4,16,1987-04-16 00:00:00,34256,6029,3750,4183,18466
1987,4,17,1987-04-23 00:00:00,32762,5939,3792,4131,18319
1987,4,18,1987-04-30 00:00:00,31421,5790,3772,4132,18345
1987,5,19,1987-05-07 00:00:00,30055,5892,3730,4126,18286
1987,5,20,1987-05-14 00:00:00,29543,5845,3692,4184,18306
1987,5,21,1987-05-21 00:00:00,28186,5803,3724,4128,18240
1987,5,22,1987-05-28 00:00:00,27526,5786,3679,4140,18240
1987,6,23,1987-06-04 00:00:00,26075,5785,3647,4068,18258
1987,6,24,1987-06-11 00:00:00,24853,5756,3687,4080,18266
1987,6,25,1987-06-18 00:00:00,23439,5609,3608,4123,18135
1987,6,26,1987-06-25 00:00:00,22040,5621,3596,4065,18106
1987,7,27,1987-07-02 00:00:00,19859,5551,3544,4037,17928
1987,7,28,1987-07-09 00:00:00,20829,5396,3610,4051,17863
1987,7,29,1987-07-16 00:00:00,19517,5412,3596,3958,17884
1987,7,30,1987-07-23 00:00:00,18349,5394,3537,3949,17779
1987,7,31,1987-07-30 00:00:00,15082,5227,3526,3893,17354
1987,8,32,1987-08-06 00:00:00,12772,5183,3506,3878,17319
1987,8,33,1987-08-13 00:00:00,10712,5148,3449,3850,17064
1987,8,34,1987-08-20 00:00:00,8193,5122,3333,3866,16888
1987,8,35,1987-08-27 00:00:00,910,7605,4861,3363,20730
1987,9,36,1987-09-03 00:00:00,1441,7100,4976,3401,20917
1987,9,37,1987-09-10 00:00:00,2399,6553,4946,3442,21009
1987,9,38,1987-09-17 00:00:00,3689,6364,4834,3511,20903
1987,9,39,1987-09-24 00:00:00,5167,6162,4871,3467,20710
1987,10,40,1987-10-01 00:00:00,7979,6060,4798,3432,20558
1987,10,41,1987-10-08 00:00:00,10278,5864,4676,3361,20415
1987,10,42,1987-10-15 00:00:00,11855,5687,4513,3356,20312
1987,10,43,1987-10-22 00:00:00,13781,5489,4543,3329,20368
1987,10,44,1987-10-29 00:00:00,16588,5516,4527,3333,20238
1987,11,45,1987-11-05 00:00:00,18188,5440,4505,3363,20264
1987,11,46,1987-11-12 00:00:00,20519,5494,4486,3341,20262
1987,11,47,1987-11-19 00:00:00,22138,5432,4465,3319,20200
1987,11,48,1987-11-26 00:00:00,24163,5487,4450,3279,20323
1987,12,49,1987-12-03 00:00:00,25129,5406,4473,3300,20473
1987,12,50,1987-12-10 00:00:00,25260,5248,4463,3371,20418
1987,12,51,1987-12-17 00:00:00,25450,5277,4333,3312,20387
1987,12,52,1987-12-24 00:00:00,35280,5045,4252,3307,20238
1988,1,1,1988-01-01 00:00:00,35526,5099,4335,3153,19975
1988,1,2,1988-01-08 00:00:00,35547,5106,4260,3237,19969
1988,1,3,1988-01-15 00:00:00,36740,5064,4254,3198,19869
1988,1,4,1988-01-22 00:00:00,36873,4981,4171,3259,19925
1988,1,5,1988-01-29 00:00:00,38787,4931,4066,3148,19752
1988,2,6,1988-02-05 00:00:00,38338,4728,4121,3182,19569
1988,2,7,1988-02-12 00:00:00,38827,4819,4018,3114,19580
1988,2,8,1988-02-19 00:00:00,40648,4665,4074,3151,19500
1988,2,9,1988-02-26 00:00:00,42723,4708,4037,3091,19701
1988,3,10,1988-03-04 00:00:00,43620,4755,4052,3103,19454
1988,3,11,1988-03-11 00:00:00,42524,4738,4058,3082,19528
1988,3,12,1988-03-18 00:00:00,41559,4660,4058,3084,19466
1988,3,13,1988-03-25 00:00:00,40717,4779,4006,3169,19353
1988,4,14,1988-04-01 00:00:00,41027,4729,4007,3141,19126
1988,4,15,1988-04-08 00:00:00,39963,4657,3997,3088,19068
1988,4,16,1988-04-15 00:00:00,39251,4509,3950,3099,19194
1988,4,17,1988-04-22 00:00:00,37739,4473,3979,3084,19044
1988,4,18,1988-04-29 00:00:00,36355,4438,3960,3018,19074
1988,5,19,1988-05-06 00:00:00,34766,4418,3833,3053,18988
1988,5,20,1988-05-13 00:00:00,33471,4296,3831,3031,18876
1988,5,21,1988-05-20 00:00:00,31991,4359,3788,2944,18694
1988,5,22,1988-05-27 00:00:00,30674,4203,3731,2970,18545
1988,6,23,1988-06-03 00:00:00,29272,4251,3777,2934,18545
1988,6,24,1988-06-10 00:00:00,28272,4186,3714,2852,18589
1988,6,25,1988-06-17 00:00:00,26983,4169,3693,2922,18531
1988,6,26,1988-06-24 00:00:00,25394,4116,3633,2888,18456
1988,7,27,1988-07-01 00:00:00,24052,4024,3642,2817,18207
1988,7,28,1988-07-08 00:00:00,21756,4026,3574,2764,18129
1988,7,29,1988-07-15 00:00:00,19406,3990,3580,2703,18159
1988,7,30,1988-07-22 00:00:00,17382,3854,3485,2717,17959
1988,7,31,1988-07-29 00:00:00,15436,3855,3538,2610,18018
1988,8,32,1988-08-05 00:00:00,14096,3834,3545,2660,18220
1988,8,33,1988-08-12 00:00:00,12767,3694,3582,2690,18288
1988,8,34,1988-08-19 00:00:00,12009,3705,3546,2635,18142
1988,8,35,1988-08-26 00:00:00,1046,10177,3651,3566,20759
1988,9,36,1988-09-02 00:00:00,1870,9527,3625,3554,20655
1988,9,37,1988-09-09 00:00:00,2552,8932,3628,3544,20524
1988,9,38,1988-09-16 00:00:00,4020,8676,3565,3462,20392
1988,9,39,1988-09-23 00:00:00,5466,8308,3552,3539,20428
1988,9,40,1988-09-30 00:00:00,7845,8042,3607,3507,20397
1988,10,41,1988-10-07 00:00:00,10306,7941,3561,3515,20165
1988,10,42,1988-10-14 00:00:00,12494,7907,3557,3503,20254
1988,10,43,1988-10-21 00:00:00,13745,7735,3484,3465,20198
1988,10,44,1988-10-28 00:00:00,15626,7620,3416,3476,20069
1988,11,45,1988-11-04 00:00:00,17392,7340,3400,3409,20059
1988,11,46,1988-11-11 00:00:00,20832,7275,3381,3375,19815
1988,11,47,1988-11-18 00:00:00,23361,7115,3378,3405,19762
1988,11,48,1988-11-25 00:00:00,25734,7075,3361,3387,19820
1988,12,49,1988-12-02 00:00:00,28108,6819,3360,3451,19595
1988,12,50,1988-12-09 00:00:00,30591,6707,3411,3406,19509
1988,12,51,1988-12-16 00:00:00,31749,6540,3396,3465,19337
1988,12,52,1988-12-23 00:00:00,32937,6446,3339,3407,19323
1989,1,1,1989-01-01 00:00:00,33434,6359,3397,3285,19221
1989,1,2,1989-01-08 00:00:00,35337,6396,3369,3324,19167
1989,1,3,1989-01-15 00:00:00,36947,6229,3270,3330,19111
1989,1,4,1989-01-22 00:00:00,38809,6121,3341,3323,18786
1989,1,5,1989-01-29 00:00:00,39770,5952,3175,3216,18496
1989,2,6,1989-02-05 00:00:00,40772,5829,3212,3197,18198
1989,2,7,1989-02-12 00:00:00,41034,5721,3163,3090,17979
1989,2,8,1989-02-19 00:00:00,41906,5788,3037,3086,17641
1989,2,9,1989-02-26 00:00:00,42812,5681,3099,3027,17457
1989,3,10,1989-03-05 00:00:00,42747,5653,3036,2991,17238
1989,3,11,1989-03-12 00:00:00,42567,5549,2957,2910,16892
1989,3,12,1989-03-19 00:00:00,42755,5590,2869,2843,16829
1989,3,13,1989-03-26 00:00:00,42434,5602,2883,2883,16694
1989,4,14,1989-04-02 00:00:00,41328,5563,2882,2847,16573
1989,4,15,1989-04-09 00:00:00,39890,5533,2955,2888,16425
1989,4,16,1989-04-16 00:00:00,36990,5558,2892,2861,16547
1989,4,17,1989-04-23 00:00:00,35451,5500,2888,2824,16394
1989,4,18,1989-04-30 00:00:00,34580,5443,2826,2766,16319
1989,5,19,1989-05-07 00:00:00,34272,5490,2787,2759,16059
1989,5,20,1989-05-14 00:00:00,33845,5382,2718,2719,16064
1989,5,21,1989-05-21 00:00:00,33774,5374,2754,2590,15911
1989,5,22,1989-05-28 00:00:00,33686,5383,2708,2615,15833
1989,6,23,1989-06-04 00:00:00,33316,5351,2684,2624,15856
1989,6,24,1989-06-11 00:00:00,32376,5370,2745,2571,15832
1989,6,25,1989-06-18 00:00:00,31682,5366,2677,2581,15701
1989,6,26,1989-06-25 00:00:00,30113,5371,2712,2509,15596
1989,7,27,1989-07-02 00:00:00,28066,5306,2629,2499,15530
1989,7,28,1989-07-09 00:00:00,26185,5261,2648,2530,15291
1989,7,29,1989-07-16 00:00:00,22825,5256,2581,2440,15206
1989,7,30,1989-07-23 00:00:00,20902,5085,2578,2453,14859
1989,7,31,1989-07-30 00:00:00,18581,5011,2569,2392,14834
1989,8,32,1989-08-06 00:00:00,17013,4896,2552,2383,14767
1989,8,33,1989-08-13 00:00:00,15988,4895,2546,2282,14663
1989,8,34,1989-08-20 00:00:00,15082,4677,2439,2245,14553
1989,8,35,1989-08-27 00:00:00,14260,4619,2435,2189,14439
1989,9,36,1989-09-03 00:00:00,14000,4550,2343,2117,14303
1989,9,37,1989-09-10 00:00:00,913,13034,4484,2414,16410
1989,9,38,1989-09-17 00:00:00,1840,12162,4371,2291,16300
1989,9,39,1989-09-24 00:00:00,3629,11446,4303,2326,16043
1989,10,40,1989-10-01 00:00:00,5085,11336,4270,2278,16011
1989,10,41,1989-10-08 00:00:00,7784,11144,4282,2213,16088
1989,10,42,1989-10-15 00:00:00,11759,11052,4336,2241,16138
1989,10,43,1989-10-22 00:00:00,15002,10909,4324,2237,15906
1989,10,44,1989-10-29 00:00:00,16745,10698,4263,2202,15844
1989,11,45,1989-11-05 00:00:00,17845,10535,4321,2304,15809
1989,11,46,1989-11-12 00:00:00,19320,10393,4281,2259,15724
1989,11,47,1989-11-19 00:00:00,22742,10276,4285,2230,15691
1989,11,48,1989-11-26 00:00:00,26470,10122,4228,2193,15631
1989,12,49,1989-12-03 00:00:00,28686,9991,4103,2210,15657
1989,12,50,1989-12-10 00:00:00,29895,9863,4144,2201,15771
1989,12,51,1989-12-17 00:00:00,31098,9708,4070,2179,15585
1989,12,52,1989-12-24 00:00:00,32334,9610,4153,2141,15532
1990,1,1,1990-01-01 00:00:00,34074,9601,4108,2124,15485
1990,1,2,1990-01-08 00:00:00,35223,9563,4113,2113,15434
1990,1,3,1990-01-15 00:00:00,36433,9325,4077,2118,15304
1990,1,4,1990-01-22 00:00:00,37897,9170,4020,2065,15216
1990,1,5,1990-01-29 00:00:00,39666,8981,4000,2079,15017
1990,2,6,1990-02-05 00:00:00,40828,8583,3985,2020,14780
1990,2,7,1990-02-12 00:00:00,41733,8455,3936,1980,14786
1990,2,8,1990-02-19 00:00:00,42911,8482,3833,1947,14600
1990,2,9,1990-02-26 00:00:00,45379,8344,3922,1895,14546
1990,3,10,1990-03-05 00:00:00,45576,8403,3813,1965,14368
1990,3,11,1990-03-12 00:00:00,46180,8265,3846,1880,14293
1990,3,12,1990-03-19 00:00:00,44877,8288,3717,1846,14087
1990,3,13,1990-03-26 00:00:00,44403,8246,3731,1857,13967
1990,4,14,1990-04-02 00:00:00,44518,8130,3665,1851,13919
1990,4,15,1990-04-09 00:00:00,41231,7989,3585,1846,13680
1990,4,16,1990-04-16 00:00:00,39166,7937,3629,1815,13620
1990,4,17,1990-04-23 00:00:00,38229,7772,3617,1812,13488
1990,4,18,1990-04-30 00:00:00,37183,7647,3590,1743,13279
1990,5,19,1990-05-07 00:00:00,36536,7653,3598,1725,13160
1990,5,20,1990-05-14 00:00:00,35966,7578,3511,1644,13116
1990,5,21,1990-05-21 00:00:00,34953,7578,3475,1629,13081
1990,5,22,1990-05-28 00:00:00,33418,7357,3379,1622,12979
1990,6,23,1990-06-04 00:00:00,31315,7308,3383,1629,13080
1990,6,24,1990-06-11 00:00:00,30109,7348,3370,1582,13131
1990,6,25,1990-06-18 00:00:00,28394,7293,3367,1551,13083
1990,6,26,1990-06-25 00:00:00,26872,7297,3278,1604,12800
1990,7,27,1990-07-02 00:00:00,24297,7158,3340,1616,12824
1990,7,28,1990-07-09 00:00:00,21934,7147,3279,1562,12775
1990,7,29,1990-07-16 00:00:00,18671,7107,3238,1568,12766
1990,7,30,1990-07-23 00:00:00,15499,7073,3297,1517,12702
1990,7,31,1990-07-30 00:00:00,13223,7001,3254,1514,12672
1990,8,32,1990-08-06 00:00:00,11751,6984,3159,1492,12466
1990,8,33,1990-08-13 00:00:00,10399,6930,3098,1469,12215
1990,8,34,1990-08-20 00:00:00,9580,6696,3060,1386,11955
1990,8,35,1990-08-27 00:00:00,8985,6528,3031,1427,11952
1990,9,36,1990-09-03 00:00:00,863,8418,6527,3021,13276
1990,9,37,1990-09-10 00:00:00,1547,7999,6433,3048,13076
1990,9,38,1990-09-17 00:00:00,1668,7721,6335,2983,12903
1990,9,39,1990-09-24 00:00:00,2779,7623,6359,2962,12863
1990,10,40,1990-10-01 00:00:00,5460,7502,6328,3039,12804
1990,10,41,1990-10-08 00:00:00,8582,7471,6339,2969,12812
1990,10,42,1990-10-15 00:00:00,14311,7303,6306,3002,12808
1990,10,43,1990-10-22 00:00:00,17954,7259,6252,3001,12656
1990,10,44,1990-10-29 00:00:00,19671,7124,6295,3004,12745
1990,11,45,1990-11-05 00:00:00,21456,7027,6299,3049,12758
1990,11,46,1990-11-12 00:00:00,23052,7107,6296,3048,12961
1990,11,47,1990-11-19 00:00:00,25089,6975,6285,3054,12998
1990,11,48,1990-11-26 00:00:00,27016,6915,6272,3068,12985
1990,12,49,1990-12-03 00:00:00,29034,6810,6172,3094,13056
1990,12,50,1990-12-10 00:00:00,31166,6661,6277,3026,12921
1990,12,51,1990-12-17 00:00:00,33578,6649,6155,3072,12772
1990,12,52,1990-12-24 00:00:00,33707,6449,6124,2946,12589
1991,1,1,1991-01-01 00:00:00,34911,6345,6046,2918,12421
1991,1,2,1991-01-08 00:00:00,36465,6324,6004,2911,12460
1991,1,3,1991-01-15 00:00:00,38136,6202,5957,2902,12440
1991,1,4,1991-01-22 00:00:00,39767,6147,5911,2914,12388
1991,1,5,1991-01-29 00:00:00,40180,6121,5929,2877,12409
1991,2,6,1991-02-05 00:00:00,40568,6127,5959,2892,12460
1991,2,7,1991-02-12 00:00:00,42563,6118,5895,2918,12447
1991,2,8,1991-02-19 00:00:00,43910,6093,5889,2891,12308
1991,2,9,1991-02-26 00:00:00,43683,6097,5845,2893,12291
1991,3,10,1991-03-05 00:00:00,43373,6047,5892,2908,12372
1991,3,11,1991-03-12 00:00:00,43472,6069,5953,2887,12331
1991,3,12,1991-03-19 00:00:00,43654,5956,5866,2835,12207
1991,3,13,1991-03-26 00:00:00,43718,5989,5811,2835,12288
1991,4,14,1991-04-02 00:00:00,44009,5975,5785,2843,12315
1991,4,15,1991-04-09 00:00:00,42659,5853,5737,2824,12239
1991,4,16,1991-04-16 00:00:00,41339,5867,5718,2769,12236
1991,4,17,1991-04-23 00:00:00,40422,5745,5635,2795,12258
1991,4,18,1991-04-30 00:00:00,38637,5770,5522,2766,12248
1991,5,19,1991-05-07 00:00:00,37916,5694,5489,2735,12175
1991,5,20,1991-05-14 00:00:00,37115,5656,5481,2745,12122
1991,5,21,1991-05-21 00:00:00,35379,5651,5398,2741,12117
1991,5,22,1991-05-28 00:00:00,34503,5630,5465,2763,12125
1991,6,23,1991-06-04 00:00:00,33401,5581,5453,2739,12057
1991,6,24,1991-06-11 00:00:00,31643,5628,5430,2712,12094
1991,6,25,1991-06-18 00:00:00,30457,5550,5364,2781,12025
1991,6,26,1991-06-25 00:00:00,28623,5582,5328,2752,12082
1991,7,27,1991-07-02 00:00:00,25667,5467,5350,2719,11903
1991,7,28,1991-07-09 00:00:00,22271,5522,5191,2740,11801
1991,7,29,1991-07-16 00:00:00,19894,5393,5255,2728,11822
1991,7,30,1991-07-23 00:00:00,17850,5317,5286,2644,11813
1991,7,31,1991-07-30 00:00:00,14872,5363,5281,2727,11702
1991,8,32,1991-08-06 00:00:00,14169,5316,5216,2733,11689
1991,8,33,1991-08-13 00:00:00,13649,5241,5130,2713,11589
1991,8,34,1991-08-20 00:00:00,13002,5126,5021,2691,11382
1991,8,35,1991-08-27 00:00:00,12061,5088,5052,2638,11089
